DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Belarus,2016,5077522,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Belarus,2017,5078185,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Belarus,2018,5070289,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Belarus,2019,5059429,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1990,3416313,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1991,3460226,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1992,3501103,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1993,3534043,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1994,3564707,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1995,3590651,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1996,3613512,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1997,3623725,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1998,3631222,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,1999,3644848,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2000,3663736,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2001,3684357,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2002,3711304,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2003,3738824,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2004,3762609,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2005,3786406,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2006,3806626,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2007,3829380,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2008,3866480,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2009,3915181,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2010,3955240,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2011,3992708,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2012,4032409,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2013,4070536,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2014,4117540,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2015,4163786,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2016,4205655,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2017,4246113,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2018,4277696,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2019,4307406,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2020,4337170,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2021,4367701,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2022,4400588,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2023,4435432,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Switzerland,2024,4510726,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1990,287064,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1991,294656,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1992,302814,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1993,310701,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1994,318440,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1995,325432,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1996,331524,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1997,337118,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1998,342190,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,1999,346537,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2000,350842,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2001,354797,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2002,359361,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2003,363583,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2004,368331,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2005,373746,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2006,379431,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2007,386402,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2008,395875,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2009,407004,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2010,419535,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2011,430993,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2012,443018,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2013,443058,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2014,441537,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2015,441559,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2016,442623,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2017,445880,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2018,450423,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2019,455583,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2020,459191,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2021,466924,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2022,476513,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2023,483955,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Cyprus,2024,490771,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1990,5326444,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1991,5303641,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1992,5306546,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1993,5312284,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1994,5314716,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1995,5312697,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1996,5304829,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1997,5297052,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1998,5290395,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,1999,5284186,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2000,5277036,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2001,5249667,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2002,5235670,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2003,5230950,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2004,5228205,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2005,5228199,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2006,5233925,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2007,5243638,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2008,5278305,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2009,5309105,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2010,5325922,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2011,5339500,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2012,5347235,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2013,5351776,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2014,5350039,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2015,5361348,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2016,5367513,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2017,5378133,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2018,5390264,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2019,5405606,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2020,5421943,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2021,5323934,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2022,5332932,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2023,5519006,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Czechia,2024,5557945,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1990,32442597,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1991,41253250,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1992,41435461,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1993,41674551,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1994,41819609,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1995,41893638,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1996,41992676,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1997,42057327,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1998,42065068,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,1999,42032869,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2000,42072699,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2001,42103004,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2002,42165633,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2003,42191801,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2004,42175657,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2005,42147222,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2006,42098034,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2007,42013740,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2008,41943545,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2009,41818073,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2010,41698651,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2011,41097465,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2012,41097953,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2013,41142770,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2014,41210540,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2015,41362080,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2016,41661561,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2017,41824535,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2018,41948786,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2019,42052522,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2020,42129098,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2021,42128512,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2022,42170339,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2023,42198796,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany,2024,42294114,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1990,41003093,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1991,41253250,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1992,41435461,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1993,41674551,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1994,41819609,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1995,41893638,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1996,41992676,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1997,42057327,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1998,42065068,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,1999,42032869,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2000,42072699,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2001,42103004,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2002,42165633,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2003,42191801,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2004,42175657,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2005,42147222,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2006,42098034,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2007,42013740,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2008,41943545,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2009,41818073,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2010,41698651,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2011,41097465,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2012,41097953,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2013,41142770,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2014,41210540,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2015,41362080,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2016,41661561,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2017,41824535,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2018,41948786,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2019,42052522,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2020,42129098,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2021,42128512,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2022,42170339,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2023,42198796,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Germany including former GDR,2024,42294114,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1990,2604812,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1991,2610078,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1992,2617672,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1993,2626020,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1994,2633200,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1995,2642394,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1996,2658805,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1997,2670184,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1998,2679191,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,1999,2688156,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2000,2695898,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2001,2704893,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2002,2714208,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2003,2721084,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2004,2727505,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2005,2734113,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2006,2741613,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2007,2750422,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2008,2763125,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2009,2779431,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2010,2791452,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2011,2804046,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2012,2813740,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2013,2823776,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2014,2834956,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2015,2848701,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2016,2869364,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2017,2888591,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2018,2904717,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2019,2917008,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2020,2925845,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2021,2935188,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2022,2950505,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2023,2983655,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Denmark,2024,2997558,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1990,158867465,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1991,159521355,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1992,160129163,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1993,160785071,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1994,161274466,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1995,161656202,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1996,162041857,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1997,162419061,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1998,163600717,b,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),1999,163908752,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2000,164409363,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2001,164950685,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2002,165597974,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2003,166443897,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2004,167294753,,
ESTAT:DEMO_PJAN(1.0),14/10/25 23:00:00,Annual,Number,Total,Females,Euro area - 19 countries  (2015-2022),2005,168177465,,
